bmrb_id,pdb_id,ets_score,author_score,nmr_score,blast_score,ligand_score,overall_score
4760,1q2k,,9,,9,,9
4760,1jkz,,9,,9,,9
4760,1px9,,9,,9,,9
4760,1ne5,,9,,9,,9
4760,1fjn,,9,,9,,9
4760,1cmr,,9,,9,,9
4761,1eky,,2,,9,,9
4761,1s05,,9,,9,,9
4762,1ntr,,1,,0,,3
4762,1krx,,2,,0,9,9
4762,1krw,,2,,0,,2
4762,1j56,,2,,0,9,9
4762,1dc8,,1,,0,9,9
4762,1dc7,,1,,0,,2
4762,2fsp,,9,,9,,9
4762,1pux,,1,,9,,9
4762,1fsp,,9,,9,,9
4762,1djm,,2,,9,,9
4762,1cye,,9,,9,,9
4762,1cey,,9,,9,,9
4762,1p6u,,9,,9,,9
4762,1p6q,,9,,9,,9
4763,1ntr,,1,,9,,9
4763,1krx,,2,,9,9,9
4763,1krw,,2,,9,,9
4763,1j56,,2,,9,9,9
4763,1dc8,,1,,9,9,9
4763,1dc7,,1,,9,,9
4763,2fsp,,9,,9,,9
4763,1pux,,1,,9,,9
4763,1fsp,,9,,9,,9
4763,1djm,,2,,9,,9
4763,1cye,,9,,9,,9
4763,1cey,,9,,9,,9
4763,1p6u,,9,,9,,9
4763,1p6q,,9,,9,,9
4764,1ntr,,1,,0,9,9
4764,1krx,,2,,0,9,9
4764,1krw,,2,,0,9,9
4764,1j56,,2,,0,9,9
4764,1dc8,,1,,0,9,9
4764,1dc7,,1,,0,9,9
4764,2fsp,,9,,9,9,9
4764,1pux,,1,,9,9,9
4764,1fsp,,9,,9,9,9
4764,1djm,,2,,9,9,9
4764,1cye,,9,,9,9,9
4764,1cey,,9,,9,9,9
4764,1p6u,,9,,9,9,9
4764,1p6q,,9,,9,9,9
4765,1clh,,9,,9,,9
4765,1xwn,,9,,9,,9
4765,3cys,,9,,9,9,9
4765,1oca,,9,,9,,9
4766,1egx,,9,,9,,9
4767,1qpu,,2,,0,9,9
4767,1apc,,9,,0,,9
4767,1qq3,,2,,9,9,9
4767,1yyx,,9,,9,,9
4767,1yyj,,9,,9,,9
4767,1yza,,9,,9,,9
4768,1fjd,,9,,9,,9
4768,1eq3,,,,9,,9
4768,1nmw,,2,,9,9,9
4768,1nmv,,2,,9,,9
4768,1jnt,,2,,9,,9
4768,1jns,,2,,9,,9
4768,1j6y,,9,,9,,9
4769,1wr1,,9,,9,,9
4769,1q0w,,9,,9,,9
4769,1otr,,9,,9,,9
4769,2bgf,,9,,9,,9
4769,1yx6,,9,,9,,9
4769,1yx5,,9,,9,,9
4769,1xqq,,9,,9,,9
4769,1v81,,9,,9,,9
4769,1v80,,9,,9,,9
4769,1q5w,,9,,9,9,9
4769,1g6j,,9,,9,,9
4769,1fxt,,1,,9,,9
4769,1d3z,,9,,9,,9
4769,1ud7,,9,,9,,9
4769,1c3t,,9,,9,,9
4769,1gjz,,9,,9,,9
4769,1mg8,,9,,9,,9
4769,1iyf,,9,,9,,9
4769,1wx9,,9,,9,,9
4769,1ttn,,9,,9,,9
4769,1wy8,,9,,9,,9
4769,1wh3,,9,,9,,9
4769,1uel,,9,,9,,9
4769,1p1a,,9,,9,,9
4769,1zkh,,9,,9,,9
4769,1we7,,9,,9,,9
4769,1qze,,9,,9,,9
4769,1oqy,,9,,9,,9
4769,1p9d,,9,,9,,9
4769,1p98,,9,,9,,9
4769,1wx7,,9,,9,,9
4769,1x1m,,9,,9,,9
4769,1we6,,9,,9,,9
4769,1j8c,,9,,9,,9
4769,2asq,,9,,9,,9
4769,1a5r,,9,,9,,9
4769,1m94,,9,,9,,9
4769,1wx8,,9,,9,,9
4769,1wxv,,9,,9,,9
4770,1aje,,9,,9,9,9
4770,1ees,,9,,9,9,9
4770,1cee,,9,,9,9,9
4770,1e0a,,9,,9,9,9
4770,1cf4,,9,,9,9,9
4770,1crr,,9,,9,9,9
4770,1crq,,9,,9,9,9
4770,1crp,,9,,9,9,9
4770,1aa9,,9,,9,9,9
4771,1s62,,1,,0,,3
4771,1rzw,,9,,9,,9
4771,1bc9,,9,,9,,9
4771,1okd,,9,,9,,9
4771,1rgr,,9,,9,9,9
4771,1t2m,,9,,9,,9
4771,2d1u,,9,,9,,9
4772,1fnx,,9,,9,,9
4772,2u1a,,9,,9,,9
4772,1d9a,,9,,9,,9
4772,2cq0,,9,,9,,9
4772,1x5o,,9,,9,,9
4772,2cpz,,9,,9,,9
4772,1u6f,,9,,9,,9
4772,2sxl,,9,,9,,9
4772,2cpj,,9,,9,,9
4772,1sxl,,9,,9,,9
4772,1d8z,,9,,9,,9
4772,1x5s,,9,,9,,9
4772,2cq3,,9,,9,,9
4772,2cqb,,9,,9,,9
4772,1x4e,,9,,9,,9
4772,1fht,,9,,9,,9
4772,1x4b,,9,,9,,9
4772,2err,,9,,9,,9
4772,2cph,,9,,9,,9
4772,1dz5,,9,,9,,9
4772,1aud,,9,,9,,9
4774,1qfr,,,,0,,0
4774,1qr5,,1,,9,,9
4774,1txe,,2,,9,,9
4774,1ka5,,1,,9,,9
4774,2hid,,9,,9,,9
4774,1jem,,9,,9,9,9
4774,1k1c,,9,,9,,9
4774,3eze,,9,,9,9,9
4774,3ezb,,9,,9,,9
4774,3eza,,9,,9,,9
4774,1vrc,,9,,9,9,9
4774,1pfh,,9,,9,9,9
4774,1j6t,,9,,9,9,9
4774,1hdn,,9,,9,,9
4774,1ggr,,9,,9,9,9
4775,1klq,,2,,0,,3
4775,1duj,,,,0,,3
4775,1s2h,,2,,9,,9
4776,1qxn,,1,,0,9,9
4776,1tq1,,9,,9,9,9
4776,1vee,,9,,9,9,9
4776,1sqr,,9,,9,9,9
4776,1yx6,,9,,9,9,9
4776,1yx5,,9,,9,9,9
4776,1q59,,9,,9,9,9
4776,1qxf,,9,,9,9,9
4776,1rzw,,9,,9,9,9
4776,1q38,,9,,9,9,9
4776,1iba,,9,,9,9,9
4778,1fi6,5,9,,,9,9
4778,1aje,,9,,9,9,9
4778,1ees,,9,,9,9,9
4778,1cee,,9,,9,9,9
4778,1e0a,,9,,9,9,9
4778,1cf4,,9,,9,9,9
4778,1crr,,9,,9,9,9
4778,1crq,,9,,9,9,9
4778,1crp,,9,,9,9,9
4778,1aa9,,9,,9,9,9
4779,1plo,,1,,0,,1
4779,1ks6,,9,,9,,9
4780,1f6u,5,1,,,9,9
4781,1mfs,,1,,0,9,9
4781,1f6u,,1,,0,9,9
4781,1a1t,,1,,0,9,9
4781,1aaf,,2,,9,9,9
4781,1esk,,9,,9,9,9
4781,1bj6,,9,,9,9,9
4781,1q3z,,9,,9,9,9
4781,1q3y,,9,,9,9,9
4781,1nc8,,9,,9,9,9
4781,1cl4,,9,,9,9,9
4781,2cqf,,9,,9,9,9
4781,1dsq,,1,,9,9,9
4781,1u57,,9,,9,,9
4781,1qli,,9,,9,9,9
4781,1ibi,,9,,9,9,9
4782,1t8d,,9,,9,9,9
4782,1t8c,,9,,9,9,9
4784,1g2h,,,,0,,2
4787,1hn6,,1,,0,,1
4787,1fp0,,9,,9,9,9
4787,1vaz,,9,,9,,9
4787,1hxv,,9,,9,,9
4787,1owx,,9,,9,,9
4787,1kn5,,9,,9,,9
4787,1kkx,,9,,9,,9
4787,1sjq,,9,,9,,9
4787,1yxe,,2,,9,,9
4787,1x93,,9,,9,,9
4787,1p4w,,9,,9,,9
4788,1fi6,,1,,0,9,9
4788,1iq3,,9,,9,9,9
4788,1ff1,,9,,9,9,9
4788,1f8h,,9,,9,9,9
4788,1eh2,,9,,9,9,9
4788,1c07,,9,,9,9,9
4788,1qjt,,9,,9,,9
4788,1s6j,,9,,9,9,9
4788,1s6i,,9,,9,9,9
4788,1jfk,,9,,9,9,9
4788,1jfj,,9,,9,,9
4788,1fpw,,9,,9,9,9
4788,1jsa,,9,,9,9,9
4788,1iku,,9,,9,9,9
4788,1dgv,,9,,9,,9
4788,1dgu,,9,,9,,9
4789,1f81,,,,0,,2
4789,1u2n,,1,,9,,9
4789,1r8u,,1,,9,,9
4789,1l8c,,1,,9,,9
4789,1p4q,,9,,9,,9
4789,1l3e,,9,,9,,9
4789,1liq,,9,,9,,9
4790,1xr0,,1,,0,,2
4790,1irs,,2,,9,9,9
4790,1x5m,,9,,9,,9
4791,1onb,,1,,0,,1
4791,1jr6,,1,,0,,1
4792,1qxn,,9,,9,9,9
4793,1eiw,,,,9,,9
4793,1nyn,,1,,9,,9
4793,1x9a,,2,,9,,9
4793,1t3k,,9,,9,9,9
4793,1kft,,9,,9,,9
4793,1jjr,,9,,9,,9
4793,2f09,,9,,9,,9
4793,1te4,,2,,9,,9
4793,1p0r,,9,,9,,9
4793,1m94,,1,,9,,9
4793,2err,,9,,9,,9
4793,1z9v,,2,,9,,9
4793,1s4x,,9,,9,,9
4793,1j6y,,9,,9,,9
4793,2ad9,,9,,9,,9
4793,1w6v,,9,,9,,9
4793,1umq,,9,,9,,9
4793,1uap,,9,,9,,9
4794,1svr,,9,,9,,9
4794,1svq,,9,,9,,9
4794,1sol,,9,,9,,9
4794,2vil,,9,,9,,9
4794,2vik,,9,,9,,9
4795,1svr,,9,,9,,9
4795,1svq,,9,,9,,9
4795,1sol,,9,,9,,9
4795,2vil,,9,,9,,9
4795,2vik,,9,,9,,9
4796,1eo1,,,,9,,9
4796,1rdu,,9,,9,,9
4796,1x9a,,2,,9,,9
4796,1je3,,1,,9,,9
4796,2adb,,9,,9,,9
4796,1yx3,,2,,9,,9
4796,1t3k,,9,,9,9,9
4796,2err,,9,,9,,9
4796,1s4x,,9,,9,,9
4796,1nyn,,1,,9,,9
4796,1xpn,,2,,9,,9
4796,2evz,,9,,9,,9
4796,2adc,,9,,9,,9
4796,2f09,,9,,9,,9
4796,1z9v,,2,,9,,9
4796,1rrz,,9,,9,,9
4797,1kd6,,,,0,,2
4798,1fpw,,,,0,,0
4798,1jsa,,2,,9,9,9
4798,1iku,,2,,9,9,9
4798,1la3,,2,,9,9,9
4798,1jba,,2,,9,,9
4798,1aj4,,9,,9,,9
4798,1la0,,9,,9,,9
4798,1tnx,,9,,9,9,9
4798,1tnw,,9,,9,9,9
4798,1sy9,,9,,9,,9
4798,1nwd,,9,,9,,9
4798,1mux,,9,,9,9,9
4798,1dmo,,9,,9,9,9
4798,1ckk,,9,,9,,9
4798,1cff,,9,,9,,9
4798,1cfd,,9,,9,9,9
4798,1cfc,,9,,9,9,9
4798,1scv,,9,,9,,9
4798,1sbj,,9,,9,9,9
4798,1jc2,,9,,9,,9
4798,1fi5,,9,,9,,9
4798,3ctn,,9,,9,,9
4798,2bbn,,9,,9,,9
4798,2bbm,,9,,9,,9
4798,1lkj,,9,,9,9,9
4798,1ozs,,9,,9,,9
4798,1s6i,,9,,9,,9
4798,1ih0,,9,,9,9,9
4798,1yx8,,9,,9,9,9
4798,1yx7,,9,,9,9,9
4798,1sw8,,9,,9,,9
4798,1jfk,,9,,9,,9
4798,1jfj,,9,,9,9,9
4798,1j7p,,9,,9,,9
4798,1f71,,9,,9,9,9
4798,1cmg,,9,,9,9,9
4798,1cmf,,9,,9,9,9
4798,1j7o,,9,,9,,9
4798,1f70,,9,,9,9,9
4798,1ak8,,9,,9,9,9
4798,1bod,,9,,9,9,9
4798,1c7w,,9,,9,9,9
4798,1c7v,,9,,9,9,9
4798,1f55,,9,,9,,9
4798,1f54,,9,,9,9,9
4798,1tiz,,9,,9,9,9
4798,1nya,,9,,9,,9
4798,1zac,,9,,9,9,9
4798,1trf,,9,,9,9,9
4798,1tnq,,9,,9,,9
4798,1tnp,,9,,9,9,9
4798,1skt,,9,,9,9,9
4798,1dgv,,9,,9,9,9
4798,1dgu,,9,,9,9,9
4798,1blq,,9,,9,9,9
4799,1fi0,,,,0,,2
4799,1ymj,,9,,9,,9
4799,1ym6,,9,,9,,9
4799,1m8l,,9,,9,,9
4799,1esx,,9,,9,,9
4799,1ceu,,9,,9,,9
4802,1lr1,,1,,0,,1
4802,1ni8,,9,,9,,9
4802,1tam,,9,,9,,9
4802,2hmx,,9,,9,,9
4802,1uph,,9,,9,9,9
4802,1l6n,,9,,9,,9
4803,1nx7,,2,,0,,4
4803,1hko,,9,,0,,9
4803,1sh4,,2,,9,,9
4803,1j0q,,2,,9,,9
4803,1do9,,9,,9,,9
4803,1i5u,,9,,9,,9
4803,2axx,,9,,9,,9
4803,1mny,,9,,9,9,9
4803,1ieu,,9,,9,9,9
4803,1iet,,9,,9,9,9
4803,1i8c,,9,,9,9,9
4803,1i87,,9,,9,9,9
4803,1f04,,9,,9,,9
4803,1f03,,9,,9,,9
4803,1blv,,9,,9,,9
4803,1bfx,,9,,9,,9
4803,1b5b,,9,,9,,9
4803,1b5a,,9,,9,,9
4803,1axx,,9,,9,,9
4803,1aw3,,9,,9,,9
4803,1aqa,,9,,9,,9
4803,1ib7,,9,,9,,9
4803,1jex,,9,,9,,9
4804,1nx7,,2,,9,,9
4804,1hko,,9,,9,,9
4804,1sh4,,2,,9,,9
4804,1j0q,,2,,9,,9
4804,1do9,,9,,9,,9
4804,2axx,,9,,9,,9
4804,1mny,,9,,9,9,9
4804,1ieu,,9,,9,9,9
4804,1iet,,9,,9,9,9
4804,1i8c,,9,,9,9,9
4804,1i87,,9,,9,9,9
4804,1blv,,9,,9,,9
4804,1bfx,,9,,9,,9
4804,1b5b,,9,,9,,9
4804,1b5a,,9,,9,,9
4804,1axx,,9,,9,,9
4804,1aw3,,9,,9,,9
4804,1aqa,,9,,9,,9
4804,1ib7,,9,,9,,9
4804,1jex,,9,,9,,9
4804,1i5u,,9,,9,,9
4804,1f04,,9,,9,,9
4804,1f03,,9,,9,,9
4805,1nx7,,2,,9,9,9
4805,1hko,,9,,9,9,9
4805,1sh4,,2,,9,9,9
4805,1j0q,,2,,9,9,9
4805,1do9,,9,,9,9,9
4805,2axx,,9,,9,9,9
4805,1mny,,9,,9,9,9
4805,1ieu,,9,,9,9,9
4805,1iet,,9,,9,9,9
4805,1i8c,,9,,9,9,9
4805,1i87,,9,,9,9,9
4805,1blv,,9,,9,9,9
4805,1bfx,,9,,9,9,9
4805,1b5b,,9,,9,9,9
4805,1b5a,,9,,9,9,9
4805,1axx,,9,,9,9,9
4805,1aw3,,9,,9,9,9
4805,1aqa,,9,,9,9,9
4805,1ib7,,9,,9,9,9
4805,1jex,,9,,9,9,9
4805,1i5u,,9,,9,9,9
4805,1f04,,9,,9,9,9
4805,1f03,,9,,9,9,9
4805,2giw,,9,,0,9,9
4805,2frc,,9,,0,9,9
4805,1ocd,,9,,0,9,9
4805,1m60,,9,,0,9,9
4805,1lc2,,9,,0,9,9
4805,1lc1,,9,,0,9,9
4805,1i5t,,9,,0,9,9
4805,1giw,,9,,0,9,9
4805,1fi9,,9,,0,9,9
4805,1fi7,,9,,0,9,9
4805,1akk,,9,,0,9,9
4805,1j3s,,9,,9,9,9
4805,1nmi,,9,,9,9,9
4805,1fhb,,9,,9,9,9
4805,1yic,,9,,9,9,9
4805,1yfc,,9,,9,9,9
4805,1lms,,9,,9,9,9
4805,1i6e,,9,,9,9,9
4805,1i6d,,9,,9,9,9
4805,1c7m,,9,,9,9,9
4805,1c2n,,9,,9,9,9
4806,1nx7,,2,,0,,4
4806,1hko,,9,,0,,9
4806,1sh4,,2,,9,,9
4806,1j0q,,2,,9,,9
4806,1do9,,9,,9,,9
4806,1i5u,,9,,9,,9
4806,2axx,,9,,9,,9
4806,1mny,,9,,9,9,9
4806,1ieu,,9,,9,9,9
4806,1iet,,9,,9,9,9
4806,1i8c,,9,,9,9,9
4806,1i87,,9,,9,9,9
4806,1f04,,9,,9,,9
4806,1f03,,9,,9,,9
4806,1blv,,9,,9,,9
4806,1bfx,,9,,9,,9
4806,1b5b,,9,,9,,9
4806,1b5a,,9,,9,,9
4806,1axx,,9,,9,,9
4806,1aw3,,9,,9,,9
4806,1aqa,,9,,9,,9
4806,1ib7,,9,,9,,9
4806,1jex,,9,,9,,9
4807,1nx7,,2,,9,,9
4807,1hko,,9,,9,,9
4807,1sh4,,2,,9,,9
4807,1j0q,,2,,9,,9
4807,1do9,,9,,9,,9
4807,2axx,,9,,9,,9
4807,1mny,,9,,9,9,9
4807,1ieu,,9,,9,9,9
4807,1iet,,9,,9,9,9
4807,1i8c,,9,,9,9,9
4807,1i87,,9,,9,9,9
4807,1blv,,9,,9,,9
4807,1bfx,,9,,9,,9
4807,1b5b,,9,,9,,9
4807,1b5a,,9,,9,,9
4807,1axx,,9,,9,,9
4807,1aw3,,9,,9,,9
4807,1aqa,,9,,9,,9
4807,1ib7,,9,,9,,9
4807,1jex,,9,,9,,9
4807,1i5u,,9,,9,,9
4807,1f04,,9,,9,,9
4807,1f03,,9,,9,,9
4808,1nx7,,2,,9,9,9
4808,1hko,,9,,9,9,9
4808,1sh4,,2,,9,9,9
4808,1j0q,,2,,9,9,9
4808,1do9,,9,,9,9,9
4808,2axx,,9,,9,9,9
4808,1mny,,9,,9,9,9
4808,1ieu,,9,,9,9,9
4808,1iet,,9,,9,9,9
4808,1i8c,,9,,9,9,9
4808,1i87,,9,,9,9,9
4808,1blv,,9,,9,9,9
4808,1bfx,,9,,9,9,9
4808,1b5b,,9,,9,9,9
4808,1b5a,,9,,9,9,9
4808,1axx,,9,,9,9,9
4808,1aw3,,9,,9,9,9
4808,1aqa,,9,,9,9,9
4808,1ib7,,9,,9,9,9
4808,1jex,,9,,9,9,9
4808,1i5u,,9,,9,9,9
4808,1f04,,9,,9,9,9
4808,1f03,,9,,9,9,9
4808,2giw,,9,,0,9,9
4808,2frc,,9,,0,9,9
4808,1ocd,,9,,0,9,9
4808,1m60,,9,,0,9,9
4808,1lc2,,9,,0,9,9
4808,1lc1,,9,,0,9,9
4808,1i5t,,9,,0,9,9
4808,1giw,,9,,0,9,9
4808,1fi9,,9,,0,9,9
4808,1fi7,,9,,0,9,9
4808,1akk,,9,,0,9,9
4808,1j3s,,9,,9,9,9
4808,1nmi,,9,,9,9,9
4808,1fhb,,9,,9,9,9
4808,1yic,,9,,9,9,9
4808,1yfc,,9,,9,9,9
4808,1lms,,9,,9,9,9
4808,1i6e,,9,,9,9,9
4808,1i6d,,9,,9,9,9
4808,1c7m,,9,,9,9,9
4808,1c2n,,9,,9,9,9
4809,1nx7,,2,,9,9,9
4809,1hko,,9,,9,9,9
4809,1sh4,,2,,9,9,9
4809,1j0q,,2,,9,9,9
4809,1do9,,9,,9,9,9
4809,2axx,,9,,9,9,9
4809,1mny,,9,,9,9,9
4809,1ieu,,9,,9,9,9
4809,1iet,,9,,9,9,9
4809,1i8c,,9,,9,9,9
4809,1i87,,9,,9,9,9
4809,1blv,,9,,9,9,9
4809,1bfx,,9,,9,9,9
4809,1b5b,,9,,9,9,9
4809,1b5a,,9,,9,9,9
4809,1axx,,9,,9,9,9
4809,1aw3,,9,,9,9,9
4809,1aqa,,9,,9,9,9
4809,1ib7,,9,,9,9,9
4809,1jex,,9,,9,9,9
4809,1i5u,,9,,9,9,9
4809,1f04,,9,,9,9,9
4809,1f03,,9,,9,9,9
4809,2giw,,9,,0,9,9
4809,2frc,,9,,0,9,9
4809,1ocd,,9,,0,9,9
4809,1m60,,9,,0,9,9
4809,1lc2,,9,,0,9,9
4809,1lc1,,9,,0,9,9
4809,1i5t,,9,,0,9,9
4809,1giw,,9,,0,9,9
4809,1fi9,,9,,0,9,9
4809,1fi7,,9,,0,9,9
4809,1akk,,9,,0,9,9
4809,1j3s,,9,,9,9,9
4809,1nmi,,9,,9,9,9
4809,1fhb,,9,,9,9,9
4809,1yic,,9,,9,9,9
4809,1yfc,,9,,9,9,9
4809,1lms,,9,,9,9,9
4809,1i6e,,9,,9,9,9
4809,1i6d,,9,,9,9,9
4809,1c7m,,9,,9,9,9
4809,1c2n,,9,,9,9,9
4810,1nx7,,2,,0,9,9
4810,1hko,,9,,0,9,9
4810,1sh4,,2,,9,9,9
4810,1j0q,,2,,9,9,9
4810,1do9,,9,,9,9,9
4810,1i5u,,9,,9,9,9
4810,2axx,,9,,9,9,9
4810,1mny,,9,,9,9,9
4810,1ieu,,9,,9,9,9
4810,1iet,,9,,9,9,9
4810,1i8c,,9,,9,9,9
4810,1i87,,9,,9,9,9
4810,1f04,,9,,9,9,9
4810,1f03,,9,,9,9,9
4810,1blv,,9,,9,9,9
4810,1bfx,,9,,9,9,9
4810,1b5b,,9,,9,9,9
4810,1b5a,,9,,9,9,9
4810,1axx,,9,,9,9,9
4810,1aw3,,9,,9,9,9
4810,1aqa,,9,,9,9,9
4810,1ib7,,9,,9,9,9
4810,1jex,,9,,9,9,9
4810,2giw,,9,,0,9,9
4810,2frc,,9,,0,9,9
4810,1ocd,,9,,0,9,9
4810,1m60,,9,,0,9,9
4810,1lc2,,9,,0,9,9
4810,1lc1,,9,,0,9,9
4810,1i5t,,9,,0,9,9
4810,1giw,,9,,0,9,9
4810,1fi9,,9,,0,9,9
4810,1fi7,,9,,0,9,9
4810,1akk,,9,,0,9,9
4810,1j3s,,9,,9,9,9
4810,1nmi,,9,,9,9,9
4810,1fhb,,9,,9,9,9
4810,1yic,,9,,9,9,9
4810,1yfc,,9,,9,9,9
4810,1lms,,9,,9,9,9
4810,1i6e,,9,,9,9,9
4810,1i6d,,9,,9,9,9
4810,1c7m,,9,,9,9,9
4810,1c2n,,9,,9,9,9
4811,1ivm,,9,,9,,9
4811,1i56,,9,,9,,9
4811,1iy4,,9,,9,,9
4811,1iy3,,9,,9,,9
4812,1cvo,,9,,9,,9
4812,1jgk,,9,,9,,9
4812,2btx,,9,,9,,9
4812,1rgj,,9,,9,,9
4812,1ljz,,9,,9,,9
4812,1l4w,,9,,9,,9
4812,1kl8,,9,,9,,9
4812,1kfh,,9,,9,,9
4812,1kc4,,9,,9,,9
4812,1jbd,,9,,9,,9
4812,1ikc,,9,,9,,9
4812,1ik8,,9,,9,,9
4812,1idl,,9,,9,,9
4812,1idi,,9,,9,,9
4812,1idh,,9,,9,,9
4812,1idg,,9,,9,,9
4812,1hoy,,9,,9,,9
4812,1haj,,9,,9,,9
4812,1haa,,9,,9,,9
4812,1bxp,,9,,9,,9
4812,1abt,,9,,9,,9
4812,1vyc,,9,,9,,9
4812,1mr6,,9,,9,,9
4812,1txb,,9,,9,,9
4812,1txa,,9,,9,,9
4812,1cxo,,9,,9,,9
4812,1cxn,,9,,9,,9
4812,1rl5,,2,,9,,9
4812,2ccx,,9,,9,,9
4812,1w6b,,9,,9,,9
4812,2nbt,,9,,9,,9
4812,1crf,,9,,9,,9
4812,1cre,,9,,9,,9
4812,2cdx,,9,,9,,9
4812,2crt,,9,,9,,9
4812,2crs,,9,,9,,9
4812,1i02,,9,,9,,9
4812,1lsi,,9,,9,,9
4812,1kbt,,9,,9,,9
4812,1kbs,,9,,9,,9
4812,1ffj,,2,,9,,9
4812,1ccq,,2,,9,,9
4812,1cb9,,2,,9,,9
4812,1g6m,,9,,9,,9
4812,1chv,,9,,9,,9
4812,1lxh,,9,,9,,9
4812,1lxg,,9,,9,,9
4812,1coe,,9,,9,,9
4812,1cod,,9,,9,,9
4812,1nea,,9,,9,,9
4812,1ntx,,9,,9,,9
4812,1nor,,1,,9,,9
4812,1je9,,9,,9,,9
4812,1fra,,9,,9,,9
4812,1era,,9,,9,,9
4812,1tfs,,9,,9,,9
4813,1cjg,,,,0,,0
4813,1osl,,1,,9,,9
4813,1l1m,,1,,9,,9
4813,2bjc,,1,,9,,9
4813,1lqc,,1,,0,,3
4813,1lcd,,2,,0,9,9
4813,1lcc,,2,,0,9,9
4813,1prv,,9,,9,,9
4813,1pru,,9,,9,,9
4813,1uxd,,9,,9,,9
4813,1uxc,,9,,9,,9
4814,1ls4,,2,,0,,2
4814,1eq1,,2,,9,,9
4814,1qvx,,9,,9,,9
4814,1pv3,,9,,9,,9
4814,1ktm,,9,,9,,9
4815,1ffj,,,,0,,0
4815,1ccq,,1,,0,,3
4815,1cb9,,1,,0,,1
4815,2crt,,9,,9,,9
4815,2crs,,9,,9,,9
4815,1i02,,9,,9,,9
4815,1chv,,9,,9,,9
4815,1crf,,9,,9,,9
4815,1cre,,9,,9,,9
4815,2cdx,,9,,9,,9
4815,1kbt,,9,,9,,9
4815,1kbs,,9,,9,,9
4815,1cxo,,9,,9,,9
4815,1cxn,,9,,9,,9
4815,2ccx,,9,,9,,9
4815,1rl5,,1,,9,,9
4815,1cvo,,9,,9,,9
4815,1mr6,,9,,9,,9
4815,1vyc,,9,,9,,9
4815,2btx,,9,,9,,9
4815,1rgj,,9,,9,,9
4815,1ljz,,9,,9,,9
4815,1l4w,,9,,9,,9
4815,1kl8,,9,,9,,9
4815,1kfh,,9,,9,,9
4815,1kc4,,9,,9,,9
4815,1jbd,,9,,9,,9
4815,1ikc,,9,,9,,9
4815,1ik8,,9,,9,,9
4815,1idl,,9,,9,,9
4815,1idi,,9,,9,,9
4815,1idh,,9,,9,,9
4815,1idg,,9,,9,,9
4815,1hoy,,9,,9,,9
4815,1haj,,9,,9,,9
4815,1haa,,9,,9,,9
4815,1bxp,,9,,9,,9
4815,1abt,,9,,9,,9
4815,1jgk,,9,,9,,9
4815,1w6b,,9,,9,,9
4815,1txb,,9,,9,,9
4815,1txa,,9,,9,,9
4815,1nea,,9,,9,,9
4815,1nor,,2,,9,,9
4815,2nbt,,9,,9,,9
4815,1tfs,,9,,9,,9
4815,1lsi,,9,,9,,9
4815,1je9,,9,,9,,9
4815,1lxh,,9,,9,,9
4815,1lxg,,9,,9,,9
4815,1ntx,,9,,9,,9
4815,1fra,,9,,9,,9
4815,1era,,9,,9,,9
4815,1g6m,,9,,9,,9
4815,1coe,,9,,9,,9
4815,1cod,,9,,9,,9
4815,1drs,,9,,9,,9
4816,1jo7,5,,,,,5
4817,1fo5,,,,0,,2
4817,1nho,,9,,9,,9
4817,1dby,,9,,9,,9
4817,1gl8,,9,,9,,9
4817,1rqm,,9,,9,,9
4817,1quw,,9,,9,,9
4817,1xob,,9,,9,,9
4817,1xoa,,9,,9,,9
4817,1mek,,9,,9,,9
4817,1x5d,,9,,9,,9
4817,1ti3,,9,,9,,9
4817,1m7t,,9,,9,,9
4817,1egr,,9,,9,,9
4817,1ego,,9,,9,,9
4817,1x5e,,9,,9,,9
4817,1jhb,,9,,9,,9
4817,1t4z,,9,,9,,9
4817,1t4y,,9,,9,,9
4817,1qfn,,9,,9,,9
4817,1grx,,9,,9,9,9
4818,1hzm,,1,,0,,4
4819,1dcj,,1,,0,,1
4819,1je3,,9,,9,,9
4819,1pav,,9,,9,,9
4819,1jdq,,9,,9,,9
4820,1hd6,,,,0,,0
4820,1ery,,1,,9,,9
4820,1erc,,1,,9,,9
4821,1ojg,,1,,9,,9
4821,2evz,,9,,9,,9
4821,2adc,,9,,9,,9
4821,2ad9,,9,,9,,9
4821,1nyn,,9,,9,,9
4821,1yx3,,9,,9,,9
4821,1te4,,9,,9,,9
4821,1je3,,9,,9,,9
4821,1m94,,9,,9,,9
4821,1kft,,9,,9,,9
4821,1p0r,,9,,9,,9
4821,2f09,,9,,9,,9
4821,2ese,,9,,9,,9
4821,2es6,,9,,9,,9
4821,2err,,9,,9,,9
4822,1la0,,9,,9,9,9
4822,1spy,,9,,0,,9
4822,1mxl,,9,,0,9,9
4822,1lxf,,9,,0,9,9
4822,1ap4,,9,,0,9,9
4822,1aj4,,9,,9,9,9
4822,1r6p,,9,,9,9,9
4822,1r2u,,9,,9,9,9
4822,2ctn,,9,,9,9,9
4822,1tnx,,9,,9,,9
4822,1tnw,,9,,9,,9
4822,1zac,,9,,9,,9
4822,1tnq,,9,,9,9,9
4822,1tnp,,9,,9,,9
4822,1skt,,9,,9,,9
4822,1blq,,9,,9,,9
4822,1smg,,9,,9,9,9
4822,1trf,,9,,9,,9
4822,1npq,,9,,9,9,9
4822,2bbn,,9,,9,9,9
